600547,20040108,0
600547,20050810,1
600547,20060518,0
600547,20061109,1
600547,20080229,0
600547,20081030,1
600547,20101105,0
600547,20120928,0
600547,20140715,1
600547,20150616,0
600547,20160128,1
600547,20160712,0
600115,19990301,1
600115,19990820,0
600115,19991229,1
600115,20000728,0
600115,20010705,0
600115,20020121,1
600115,20020801,0
600115,20060901,1
600115,20070925,0
600115,20071120,1
600115,20080111,0
600115,20081110,1
600115,20100428,0
600115,20101102,0
600115,20140709,1
600115,20150629,0
600115,20150807,0
000609,19980105,0
000609,19990506,1
000609,19990624,0
000609,19991222,1
000609,20010423,0
000609,20050819,1
000609,20071019,0
000609,20071130,1
000609,20080109,0
000609,20080418,1
000609,20080508,0
000609,20081110,1
000609,20090720,0
000609,20090930,1
000609,20091125,0
000609,20100705,1
000609,20110523,0
000609,20130625,1
000609,20150612,0
000609,20150824,1
000609,20151118,0
000609,20160303,1
