000001,20120905,3
000001,20121204,1
000001,20130306,0
000001,20130708,1
000001,20130823,3
000001,20131030,0
000001,20140321,1
000001,20141028,3
000001,20150417,0
000001,20160726,3
000002,20100119,3
000002,20100413,3
000002,20101108,0
000002,20110325,3
000002,20110929,1
000002,20120803,3
000002,20130529,0
000002,20130902,3
000002,20140226,1
000002,20140903,3
000002,20151120,3
000002,20151218,0
000002,20160720,1
000002,20161118,0
000004,20120106,1
000004,20120625,3
000004,20120713,0
000004,20121204,1
000004,20140121,3
000004,20140411,3
000004,20141125,0
000004,20141223,1
000004,20150612,0
000004,20150624,3
000004,20150709,1
000004,20150813,0
000004,20150821,3
000004,20150916,1
000004,20151223,0
000004,20160127,1
000004,20160309,3
000005,20100816,3
000005,20110214,3
000005,20130625,1
000005,20140307,3
000005,20150529,0
000005,20150707,1
000005,20150818,0
000005,20150826,1
000005,20151026,0
000006,20100610,3
000006,20100729,0
000006,20101115,3
000006,20110617,3
000006,20120106,1
000006,20120425,0
000006,20121128,1
000006,20130123,0
000006,20130410,3
000006,20130625,1
000006,20131126,0
000006,20140110,1
000006,20140311,3
000006,20140506,3
000006,20141104,3
000006,20150612,0
000006,20150708,1
000006,20150817,0
000006,20160127,1
000006,20160509,3
000006,20170120,3
000007,20110816,3
000007,20111219,1
000007,20120807,0
000007,20120810,3
000007,20121128,1
000007,20130221,0
000007,20130228,3
000007,20130326,3
000007,20140207,3
000007,20140526,1
000007,20140912,0
000007,20141120,3
000007,20150209,1
000007,20150520,0
000007,20160728,1
000007,20161214,3
000008,20100921,3
000008,20110222,3
000008,20120106,1
000008,20130606,0
000008,20130625,1
000008,20131016,0
000008,20140110,1
000008,20140521,3
000008,20141124,3
000008,20150724,0
000008,20150826,1
000008,20151113,0
000008,20160301,1
000008,20160608,0
000008,20160825,3
000009,20100202,3
000009,20101124,3
000009,20101125,0
000009,20110114,3
000009,20110118,1
000009,20110222,0
000009,20120105,1
000009,20120227,0
000009,20121204,1
000009,20130207,3
000009,20130617,0
000009,20140110,1
000009,20150615,0
000009,20150915,1
000009,20151201,0
000009,20160127,1
000009,20160303,3
000010,20120830,0
000010,20121119,1
000010,20130719,0
000010,20130731,1
000010,20131023,0
000010,20131220,3
000010,20140429,1
000010,20150612,0
000010,20150706,1
000010,20150819,0
000010,20150915,1
000010,20151223,0
000010,20160114,1
000010,20160218,0
000010,20170210,3
000011,20100203,3
000011,20101230,1
000011,20110517,0
000011,20111215,3
000011,20120106,1
000011,20120416,0
000011,20121022,3
000011,20121119,3
000011,20121129,1
000011,20130607,0
000011,20130625,1
000011,20150618,0
000011,20150709,1
000011,20150812,0
000011,20150827,1
000011,20151111,0
000011,20160127,1
000011,20160218,0
000011,20160307,3
000011,20160526,1
000012,20101122,0
000012,20110223,3
000012,20110610,3
000012,20120106,1
000012,20120227,0
000012,20121130,1
000012,20130524,3
000012,20130620,0
000012,20140619,1
000012,20150122,3
000012,20150616,0
000012,20150916,1
000012,20151223,0
000012,20160118,1
000012,20161123,0
000012,20170120,3
000014,20100304,3
000014,20101223,3
000014,20111221,3
000014,20120106,1
000014,20120206,3
000014,20120426,0
000014,20120605,1
000014,20120706,0
000014,20121204,1
000014,20130124,0
000014,20130625,1
000014,20130902,3
000014,20130917,0
000014,20140609,1
000014,20141217,0
000014,20150119,1
000014,20150612,0
000014,20150709,1
000014,20150818,0
000014,20150916,1
000014,20151223,0
000014,20160114,1
000016,20100621,3
000016,20101229,3
000016,20121025,3
000016,20130625,1
000016,20130628,3
000016,20130719,3
000016,20150611,0
000016,20150928,1
000016,20151125,0
000016,20160129,1
000016,20160414,0
000016,20161118,3
000017,20100929,3
000017,20101109,3
000017,20111228,1
000017,20120725,3
000017,20140709,3
000017,20140916,0
000017,20141222,3
000017,20141230,1
000017,20150331,3
000017,20150528,0
000017,20150709,1
000017,20150817,0
